benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
464.h264ref,464.h264ref_650,2,77,0,0.012987,0.714286,1.48052,0.142857,0,1,0,0,1.12987,0, 0.038961, 0.428571, 0
464.h264ref,464.h264ref_651,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_652,2,40,0,0.025,0.725,1.5,0.15,0,1,0,0,1.1,0, 0.05, 0.425, 0
464.h264ref,464.h264ref_653,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_654,2,40,0,0.025,0.725,1.5,0.15,0,1,0,0,1.1,0, 0.05, 0.425, 0
464.h264ref,464.h264ref_655,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_656,2,22,0,0.0454545,0.681818,1.63636,0.136364,0,1,0,0,1.18182,0, 0.136364, 0.318182, 0
464.h264ref,464.h264ref_657,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_658,2,15,0,0.0666667,0.733333,1.6,0.2,0,1,0,0,1.13333,0, 0.133333, 0.333333, 0
464.h264ref,464.h264ref_659,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_660,2,15,0,0.0666667,0.733333,1.6,0.2,0,1,0,0,1.13333,0, 0.133333, 0.333333, 0
464.h264ref,464.h264ref_661,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_662,2,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0, 0.5, 0
464.h264ref,464.h264ref_663,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_664,2,43,0,0.0930233,0.697674,1.62791,0.139535,0.0232558,1,420320,1,1,0, 0.0465116, 0.395349, 0
464.h264ref,464.h264ref_665,1,4,0,0.5,0.5,1.25,0,0,1,52540,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_666,2,21,0,0.047619,0.666667,1.61905,0.190476,0,9,0,1,1.19048,0, 0.047619, 0.380952, 0
464.h264ref,464.h264ref_667,1,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_668,4,26,0,0.0384615,0.615385,1.57692,0.192308,0,5,0,1,1.23077,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_669,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_670,4,26,0,0.0384615,0.615385,1.57692,0.192308,0,5,0,1,1.23077,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_671,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_672,4,26,0,0.0384615,0.615385,1.57692,0.192308,0,5,0,1,1.23077,0, 0.0384615, 0.384615, 0
464.h264ref,464.h264ref_673,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_674,4,39,0,0.025641,0.641026,1.51282,0.205128,0,5,1216512,1,1.20513,0, 0.025641, 0.410256, 0
464.h264ref,464.h264ref_675,3,3,0,0.666667,0.333333,1.33333,0,0,5,304128,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_676,4,43,0,0.0232558,0.627907,1.51163,0.186047,0,5,0,1,1.23256,0, 0.0232558, 0.418605, 0
464.h264ref,464.h264ref_677,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_678,4,203,0,0.0197044,0.630542,1.53695,0.172414,0.00492611,5,0,3,1.27586,0, 0.044335, 0.418719, 0
464.h264ref,464.h264ref_679,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_680,4,21,0,0.047619,0.666667,1.61905,0.190476,0,5,0,1,1.19048,0, 0.047619, 0.380952, 0
464.h264ref,464.h264ref_681,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_682,2,160,0,0.21875,0.56875,1.7375,0.05,0.00625,1,152064,0,1.075,0, 0.10625, 0.4125, 0
464.h264ref,464.h264ref_683,1,11,0,0.181818,0.727273,1.54545,0,0,1,76032,0,1,0, 0.272727, 0.363636, 0
464.h264ref,464.h264ref_684,2,89,0,0.011236,0.662921,1.46067,0.168539,0,1,0,0,1.1573,0, 0.0337079, 0.41573, 0
464.h264ref,464.h264ref_685,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_686,2,46,0,0.0217391,0.673913,1.47826,0.173913,0,1,0,0,1.13043,0, 0.0434783, 0.413043, 0
464.h264ref,464.h264ref_687,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_688,2,46,0,0.0217391,0.673913,1.47826,0.173913,0,1,0,0,1.13043,0, 0.0434783, 0.413043, 0
464.h264ref,464.h264ref_689,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_690,2,22,0,0.0454545,0.681818,1.63636,0.136364,0,1,0,0,1.18182,0, 0.136364, 0.318182, 0
464.h264ref,464.h264ref_691,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_692,2,15,0,0.0666667,0.733333,1.6,0.2,0,1,380160,0,1.13333,0, 0.133333, 0.333333, 0
464.h264ref,464.h264ref_693,1,4,0,0.5,0.5,1.25,0,0,1,95040,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_694,2,15,0,0.0666667,0.733333,1.6,0.2,0,1,0,0,1.13333,0, 0.133333, 0.333333, 0
464.h264ref,464.h264ref_695,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_696,3,8,0,0.125,0.5,1.5,0,0,3,0,0,1.25,0, 0, 0.5, 0
464.h264ref,464.h264ref_697,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_698,1,11,0,0.181818,0.454545,1.63636,0.181818,0,5,0,0,1,0, 0.272727, 0.181818, 0
464.h264ref,464.h264ref_699,2,43,0,0.0930233,0.697674,1.62791,0.139535,0.0232558,17,100592,1,1,0, 0.0465116, 0.395349, 0
464.h264ref,464.h264ref_700,1,3,0,0.666667,0.333333,1.33333,0,0,17,6287,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_701,1,17,0,0.0588235,0.764706,2.17647,0,0,5,9504,0,1.76471,0, 0.0588235, 0.588235, 0
464.h264ref,464.h264ref_702,5,34,0,0.0294118,0.617647,1.47059,0.205882,0,5,0,1,1.23529,0, 0.0294118, 0.411765, 0
464.h264ref,464.h264ref_703,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_704,3,30,0,0.0666667,0.733333,1.7,0.0666667,0,1,0,0,1.3,0, 0.133333, 0.5, 0
464.h264ref,464.h264ref_705,2,10,0,0.2,0.7,1.5,0,0,1,0,0,1,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_706,1,23,0,0.0869565,0.608696,1.95652,0.0869565,0,1,0,0,1.34783,0, 0.217391, 0.304348, 0
464.h264ref,464.h264ref_707,2,328,0,0.112805,0.557927,1.51524,0.0609756,0.00609756,5,380160,0,1.18598,0, 0.0426829, 0.42378, 0
464.h264ref,464.h264ref_708,1,3,0,0.666667,0.333333,1.33333,0,0,5,95040,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_709,2,25,0,0.04,0.72,1.68,0.24,0,1,571200,1,1.16,0, 0.04, 0.36, 0
464.h264ref,464.h264ref_710,1,4,0,0.5,0.5,1.25,0,0,1,142800,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_711,2,284,0,0.0985915,0.602113,1.60915,0.158451,0.00704225,17,0,3,1.08451,0, 0.0246479, 0.376761, 0
464.h264ref,464.h264ref_712,1,3,0,0.666667,0.333333,1.33333,0,0,17,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_713,3,26,0,0.0384615,0.653846,1.88462,0.230769,0,1,118920,0,1.57692,0, 0.0384615, 0.5, 0
464.h264ref,464.h264ref_714,2,3,0,0.666667,0.333333,1.33333,0,0,1,59460,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_715,3,87,0,0.0804598,0.666667,1.6092,0.195402,0.0229885,1,437664,3,1.06897,0, 0.0344828, 0.37931, 0
464.h264ref,464.h264ref_716,2,3,0,0.666667,0.333333,1.33333,0,0,1,54708,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_717,3,59,0,0.118644,0.661017,1.61017,0.152542,0.0338983,1,38016,1,1,0, 0.0508475, 0.372881, 0
464.h264ref,464.h264ref_718,2,3,0,0.666667,0.333333,1.33333,0,0,1,4752,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_719,3,10,0,0.1,0.7,1.7,0.2,0,9,0,0,1,0, 0.1, 0.3, 0
464.h264ref,464.h264ref_720,2,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_721,3,59,0,0.118644,0.661017,1.61017,0.152542,0.0338983,1,0,1,1,0, 0.0508475, 0.372881, 0
464.h264ref,464.h264ref_722,2,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_723,3,38,0,0.105263,0.657895,1.65789,0.210526,0.0263158,1,0,2,1.07895,0, 0.0526316, 0.342105, 0
464.h264ref,464.h264ref_724,2,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_725,1,122,0,0.262295,0.581967,1.72131,0.0245902,0.0163934,3,29730,0,0.819672,0, 0.0819672, 0.352459, 0
464.h264ref,464.h264ref_726,6,42,0,0.0238095,0.666667,1.59524,0.261905,0,1,0,1,1.2381,0, 0.0238095, 0.357143, 0
464.h264ref,464.h264ref_727,5,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_728,4,13,0,0.153846,0.692308,1.76923,0,0,1,0,0,1.07692,0, 0.230769, 0.307692, 0
464.h264ref,464.h264ref_729,3,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_730,2,9,0,0.222222,0.666667,1.33333,0.111111,0,3,0,0,0.888889,0, 0.222222, 0.333333, 0
464.h264ref,464.h264ref_731,1,57,0,0.315789,0.45614,1.92982,0,0.0526316,5,0,0,0.947368,0, 0.0701754, 0.298246, 0
464.h264ref,464.h264ref_732,1,7,0,0.142857,0.571429,2,0.142857,0,1,0,0,1.28571,0, 0, 0.428571, 0
464.h264ref,464.h264ref_733,4,18,0,0.0555556,0.666667,1.5,0.166667,0,1,4400,0,1.22222,0, 0.0555556, 0.388889, 0
464.h264ref,464.h264ref_734,4,22,0,0.0454545,0.681818,1.54545,0.227273,0,1,4500,0,1.22727,0, 0.0454545, 0.363636, 0
464.h264ref,464.h264ref_735,4,18,0,0.0555556,0.666667,1.5,0.166667,0,1,400,0,1.22222,0, 0.0555556, 0.388889, 0
464.h264ref,464.h264ref_736,4,22,0,0.0454545,0.681818,1.54545,0.227273,0,1,4500,0,1.22727,0, 0.0454545, 0.363636, 0
464.h264ref,464.h264ref_737,4,22,0,0.0454545,0.681818,1.54545,0.227273,0,1,500,0,1.22727,0, 0.0454545, 0.363636, 0
464.h264ref,464.h264ref_738,4,18,0,0.0555556,0.666667,1.5,0.166667,0,1,4400,0,1.22222,0, 0.0555556, 0.388889, 0
464.h264ref,464.h264ref_739,4,18,0,0.0555556,0.666667,1.5,0.166667,0,1,4400,0,1.22222,0, 0.0555556, 0.388889, 0
464.h264ref,464.h264ref_740,4,22,0,0.0454545,0.681818,1.54545,0.227273,0,1,4500,0,1.22727,0, 0.0454545, 0.363636, 0
464.h264ref,464.h264ref_741,5,16,0,0.0625,0.6875,1.6875,0.25,0,1,79200,0,1.125,0, 0.0625, 0.3125, 0
464.h264ref,464.h264ref_742,4,4,0,0.5,0.5,1.25,0,0,1,19800,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_743,3,220,0,0.277273,0.477273,1.72727,0.0954545,0.00454545,5,4950,0,0.963636,0, 0.127273, 0.259091, 0
464.h264ref,464.h264ref_744,2,3,0,0.666667,0.333333,1.33333,0,0,1,4950,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_745,2,19,0,0.0526316,0.684211,1.52632,0.210526,0,1,4400,0,1.21053,0, 0.0526316, 0.368421, 0
464.h264ref,464.h264ref_746,3,19,0,0.0526316,0.684211,1.68421,0.263158,0,1,35200,1,1.15789,0, 0.0526316, 0.315789, 0
464.h264ref,464.h264ref_747,2,3,0,0.666667,0.333333,1.33333,0,0,1,4400,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_748,2,25,0,0.04,0.64,1.6,0.24,0,1,4500,0,1.2,0, 0.04, 0.32, 0
464.h264ref,464.h264ref_749,3,19,0,0.0526316,0.684211,1.68421,0.263158,0,1,36000,1,1.15789,0, 0.0526316, 0.315789, 0
464.h264ref,464.h264ref_750,2,3,0,0.666667,0.333333,1.33333,0,0,1,4500,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_751,2,23,0,0.0434783,0.478261,1.6087,0.0869565,0,1,4000,0,1.30435,0, 0.0434783, 0.347826, 0
464.h264ref,464.h264ref_752,2,23,0,0.0434783,0.478261,1.6087,0.0869565,0,1,4000,0,1.30435,0, 0.0434783, 0.347826, 0
464.h264ref,464.h264ref_753,3,118,0,0.0847458,0.423729,1.66949,0.0677966,0.0169492,1,32000,0,1.16949,0, 0.00847458, 0.338983, 0
464.h264ref,464.h264ref_754,2,3,0,0.666667,0.333333,1.33333,0,0,1,4000,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_755,1,140,0,0.135714,0.535714,1.75714,0.0928571,0.0142857,3,2475,0,1.09286,0, 0.1, 0.278571, 0
464.h264ref,464.h264ref_756,1,28,0,0.142857,0.571429,1.75,0.107143,0.0357143,1,0,1,1.03571,0, 0.0357143, 0.285714, 0
464.h264ref,464.h264ref_757,1,28,0,0.142857,0.571429,1.75,0.107143,0.0357143,1,0,1,1.03571,0, 0.0357143, 0.285714, 0
464.h264ref,464.h264ref_758,1,8,0,0.125,0.5,2,0.125,0,1,2475,0,1.25,0, 0, 0.375, 0
464.h264ref,464.h264ref_759,2,25,0,0.08,0.68,1.56,0.12,0.04,1,16074,0,1,0, 0, 0.44, 0
464.h264ref,464.h264ref_760,1,3,0,0.666667,0.333333,1.33333,0,0,1,5724,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_761,1,80,0,0.075,0.8,1.725,0.0375,0.025,1,29829,2,1.1125,0, 0.1375, 0.425, 0
464.h264ref,464.h264ref_762,3,31,0,0.0322581,0.580645,1.64516,0.225806,0,1,72264,1,1.29032,0, 0.0967742, 0.354839, 0
464.h264ref,464.h264ref_763,2,3,0,0.666667,0.333333,1.33333,0,0,1,36132,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_764,1,50,0,0.18,0.56,1.8,0.1,0.04,5,29829,0,1.12,0, 0.1, 0.34, 0
464.h264ref,464.h264ref_765,1,92,0,0.076087,0.75,1.77174,0.0543478,0.0217391,5,2862,3,1.1087,0, 0.108696, 0.402174, 0
464.h264ref,464.h264ref_766,2,18,0,0.0555556,0.777778,1.44444,0.166667,0,5,2982,0,1,0, 0.0555556, 0.444444, 0
464.h264ref,464.h264ref_767,1,3,0,0.666667,0.333333,1.33333,0,0,1,497,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_768,2,18,0,0.0555556,0.777778,1.44444,0.166667,0,5,2982,0,1,0, 0.0555556, 0.444444, 0
464.h264ref,464.h264ref_769,1,3,0,0.666667,0.333333,1.33333,0,0,1,497,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_770,5,21,0,0.047619,0.666667,1.61905,0.190476,0,1,369512,0,1.28571,0, 0.047619, 0.380952, 0
464.h264ref,464.h264ref_771,4,3,0,0.666667,0.333333,1.33333,0,0,1,227944,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_772,3,132,0,0.0378788,0.787879,1.5303,0.113636,0.00757576,3,113972,0,1.16667,0, 0.113636, 0.44697, 0
464.h264ref,464.h264ref_773,2,3,0,0.666667,0.333333,1.33333,0,0,1,83770,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_774,1,4,0,0.5,0.5,1.25,0,0,1,63308,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_775,2,73,0,0.0684932,0.684932,1.69863,0.0958904,0.0273973,1,0,0,1.20548,0, 0.0410959, 0.452055, 0
464.h264ref,464.h264ref_776,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_777,2,73,0,0.0684932,0.684932,1.69863,0.0958904,0.0273973,1,16842,0,1.20548,0, 0.0410959, 0.452055, 0
464.h264ref,464.h264ref_778,1,3,0,0.666667,0.333333,1.33333,0,0,1,11365,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_779,2,65,0,0.0769231,0.676923,1.70769,0.107692,0.0307692,1,13884,0,1.15385,0, 0.0307692, 0.430769, 0
464.h264ref,464.h264ref_780,1,3,0,0.666667,0.333333,1.33333,0,0,1,9886,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_781,2,65,0,0.0769231,0.676923,1.70769,0.107692,0.0307692,1,13884,0,1.15385,0, 0.0307692, 0.430769, 0
464.h264ref,464.h264ref_782,1,3,0,0.666667,0.333333,1.33333,0,0,1,9886,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_783,3,131,0,0.0916031,0.725191,1.75573,0.0534351,0.0229008,1,0,0,1.08397,0, 0.114504, 0.396947, 0
464.h264ref,464.h264ref_784,2,94,0,0.0531915,0.680851,1.60638,0.191489,0.0106383,5,6684,2,1.11702,0, 0.0957447, 0.37234, 0
464.h264ref,464.h264ref_785,1,3,0,0.666667,0.333333,1.33333,0,0,1,3342,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_786,2,129,0,0.0930233,0.736434,1.75194,0.0465116,0.0155039,1,0,1,1.10078,0, 0.116279, 0.403101, 0
464.h264ref,464.h264ref_787,1,40,0,0.125,0.7,1.65,0.05,0.025,3,11724,0,1,0, 0.15, 0.375, 0
464.h264ref,464.h264ref_788,1,74,0,0.108108,0.702703,1.67568,0.027027,0.0405405,1,1116646,0,1.18919,0, 0.162162, 0.418919, 0
464.h264ref,464.h264ref_789,1,97,0,0.14433,0.649485,1.6701,0.0309278,0.0309278,1,1116646,0,1.13402,0, 0.123711, 0.402062, 0
464.h264ref,464.h264ref_790,1,21,0,0.190476,0.52381,1.61905,0.0952381,0.0952381,1,1116646,0,1.09524,0, 0.142857, 0.333333, 0
464.h264ref,464.h264ref_791,1,61,0,0.245902,0.508197,1.62295,0.0327869,0.0655738,1,1645597,0,1.01639,0, 0.147541, 0.311475, 0
464.h264ref,464.h264ref_792,1,90,0,0.0666667,0.755556,1.68889,0.0444444,0.0222222,1,0,0,1.16667,0, 0.144444, 0.411111, 0
464.h264ref,464.h264ref_793,1,106,0,0.0849057,0.745283,1.67925,0.0471698,0.0188679,1,0,0,1.13208,0, 0.132075, 0.40566, 0
464.h264ref,464.h264ref_794,1,31,0,0.225806,0.483871,1.67742,0.0322581,0.0645161,5,46320,0,1.09677,0, 0.0645161, 0.387097, 0
464.h264ref,464.h264ref_795,5,87,0,0.0689655,0.804598,1.68966,0.045977,0.0229885,1,0,0,1.12644,0, 0.16092, 0.413793, 0
464.h264ref,464.h264ref_796,4,67,0,0.0746269,0.701493,1.61194,0.0597015,0.0149254,1,68512,0,1.08955,0, 0.134328, 0.402985, 0
464.h264ref,464.h264ref_797,3,4,0,0.5,0.5,1.25,0,0,1,34256,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_798,2,4,0,0.5,0.5,1.25,0,0,3,17128,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_799,1,3,0,0.666667,0.333333,1.33333,0,0,3,8564,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_800,1,87,0,0.0689655,0.804598,1.68966,0.045977,0.0229885,1,0,0,1.12644,0, 0.16092, 0.413793, 0
464.h264ref,464.h264ref_801,1,22,0,0.136364,0.590909,1.72727,0.0909091,0.0454545,5,20398,0,1.18182,0, 0.0454545, 0.409091, 0
464.h264ref,464.h264ref_802,2,18,0,0.0555556,0.777778,1.44444,0.166667,0,5,175992,0,1,0, 0.0555556, 0.444444, 0
464.h264ref,464.h264ref_803,1,3,0,0.666667,0.333333,1.33333,0,0,1,29332,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_804,3,64,0,0.015625,0.640625,1.60938,0.234375,0,17,541200,2,1.20312,0, 0.03125, 0.359375, 0
464.h264ref,464.h264ref_805,2,3,0,0.666667,0.333333,1.33333,0,0,17,33825,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_806,4,165,0,0.00606061,0.727273,1.82424,0.218182,0,5,541200,16,1.30909,0, 0.0484848, 0.315152, 0
464.h264ref,464.h264ref_807,5,24,0,0.125,0.541667,1.625,0.166667,0.0416667,5,2164800,0,1.20833,0, 0.0416667, 0.333333, 0
464.h264ref,464.h264ref_808,4,167,0,0.011976,0.724551,1.82036,0.215569,0,5,541200,16,1.2994,0, 0.0538922, 0.311377, 0
464.h264ref,464.h264ref_809,3,5,0,0.6,0.4,1.4,0,0,5,135300,0,0.4,0, 0.4, 0, 0
464.h264ref,464.h264ref_810,2,3,0,0.666667,0.333333,1.33333,0,0,5,33825,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_811,3,18,0,0.0555556,0.666667,1.77778,0.222222,0,5,135300,1,1.22222,0, 0.0555556, 0.277778, 0
464.h264ref,464.h264ref_812,2,3,0,0.666667,0.333333,1.33333,0,0,5,33825,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_813,2,93,0,0.0107527,0.774194,1.94624,0.129032,0,5,33825,16,1.29032,0, 0.0860215, 0.301075, 0
464.h264ref,464.h264ref_814,3,12,0,0.0833333,0.583333,1.58333,0.166667,0,5,135300,0,1.25,0, 0.0833333, 0.333333, 0
464.h264ref,464.h264ref_815,2,95,0,0.0210526,0.768421,1.93684,0.126316,0,5,33825,16,1.27368,0, 0.0947368, 0.294737, 0
464.h264ref,464.h264ref_816,1,80,0,0.35,0.45,1.8,0,0.0375,5,8925,0,0.8375,0, 0.1, 0.3, 0
464.h264ref,464.h264ref_817,1,25,0,0.16,0.6,1.68,0.12,0.04,17,0,0,1.04,0, 0.04, 0.32, 0
464.h264ref,464.h264ref_818,1,8,0,0.125,0.5,2,0.125,0,18,8925,0,1.25,0, 0, 0.375, 0
464.h264ref,464.h264ref_819,2,9,0,0.111111,0.666667,1.44444,0.222222,0,34,6,0,1,0, 0.111111, 0.333333, 0
464.h264ref,464.h264ref_820,1,7,0,0.285714,0.571429,1.57143,0.142857,0,7,1,0,0.714286,0, 0.285714, 0.142857, 0
464.h264ref,464.h264ref_821,1,15,0,0.2,0.4,1.73333,0.2,0.0666667,7,1,0,0.8,0, 0.0666667, 0.2, 0
464.h264ref,464.h264ref_822,1,17,0,0.0588235,0.705882,1.35294,0.176471,0,1,1,0,0.941176,0, 0.176471, 0.352941, 0
464.h264ref,464.h264ref_823,1,18,0,0.166667,0.5,1.61111,0.222222,0.0555556,7,1,0,0.888889,0, 0.0555556, 0.277778, 0
464.h264ref,464.h264ref_824,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,1,0,0.857143,0, 0, 0.428571, 0
464.h264ref,464.h264ref_825,1,6,0,0.166667,0.666667,1.33333,0.166667,0,1,24,0,0.833333,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_826,1,6,0,0.166667,0.666667,1.33333,0.166667,0,1,24,0,0.833333,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_827,1,15,0,0.2,0.6,1.4,0.133333,0.0666667,1,0,0,0.933333,0, 0.0666667, 0.4, 0
464.h264ref,464.h264ref_828,1,65,0,0.0769231,0.769231,1.58462,0.107692,0.0307692,1,24,0,1.01538,0, 0.0615385, 0.446154, 0
464.h264ref,464.h264ref_829,1,48,0,0.125,0.6875,1.60417,0.104167,0.0416667,1,24,0,0.979167,0, 0.0416667, 0.416667, 0
464.h264ref,464.h264ref_830,1,77,0,0.0649351,0.714286,1.58442,0.103896,0.012987,1,0,0,1.05195,0, 0.0519481, 0.428571, 0
464.h264ref,464.h264ref_831,1,23,0,0.130435,0.652174,1.47826,0.130435,0.0434783,1,0,0,1.04348,0, 0.0869565, 0.391304, 0
464.h264ref,464.h264ref_832,1,77,0,0.0649351,0.779221,1.55844,0.116883,0.025974,1,0,0,1.02597,0, 0.0649351, 0.454545, 0
464.h264ref,464.h264ref_833,1,13,0,0.0769231,0.692308,1.30769,0.153846,0,1,0,0,1.07692,0, 0.0769231, 0.461538, 0
464.h264ref,464.h264ref_834,1,15,0,0.0666667,0.666667,1.33333,0.133333,0,1,0,0,1.13333,0, 0.0666667, 0.466667, 0
464.h264ref,464.h264ref_835,1,73,0,0.109589,0.726027,1.61644,0.0958904,0.0410959,1,0,0,0.986301,0, 0.0410959, 0.438356, 0
464.h264ref,464.h264ref_836,1,73,0,0.109589,0.726027,1.61644,0.0958904,0.0410959,1,0,0,0.986301,0, 0.0410959, 0.438356, 0
464.h264ref,464.h264ref_837,1,77,0,0.0649351,0.714286,1.58442,0.103896,0.012987,1,0,0,1.05195,0, 0.0519481, 0.428571, 0
464.h264ref,464.h264ref_838,1,13,0,0.0769231,0.692308,1.30769,0.153846,0,1,0,0,1.23077,0, 0.0769231, 0.461538, 0
464.h264ref,464.h264ref_839,1,15,0,0.0666667,0.666667,1.33333,0.133333,0,1,0,0,1.26667,0, 0.0666667, 0.466667, 0
464.h264ref,464.h264ref_840,1,36,0,0.138889,0.666667,1.52778,0.111111,0.0555556,1,0,0,1,0, 0.0555556, 0.416667, 0
464.h264ref,464.h264ref_841,1,36,0,0.138889,0.666667,1.52778,0.111111,0.0555556,1,0,0,1,0, 0.0555556, 0.416667, 0
464.h264ref,464.h264ref_842,1,104,0,0.0865385,0.759615,1.57692,0.105769,0.0288462,1,25,0,1,0, 0.0384615, 0.461538, 0
464.h264ref,464.h264ref_843,1,115,0,0.0869565,0.713043,1.56522,0.104348,0.0173913,1,0,0,1.0087,0, 0.0347826, 0.443478, 0
464.h264ref,464.h264ref_844,2,23,0,0.173913,0.565217,1.6087,0.0869565,0.0434783,1,0,0,1.04348,0, 0, 0.391304, 0
