benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
403.gcc,403.gcc_1055,1,10,0,0.3,0.4,1.7,0.1,0.1,1,2676,0,0.8,0, 0, 0.3, 0
403.gcc,403.gcc_1056,1,8,0,0.125,0.625,1.625,0.25,0,1,9940,0,0.875,0, 0.125, 0.25, 0
403.gcc,403.gcc_1057,1,14,0,0.0714286,0.642857,1.64286,0.285714,0,1,13642,0,0.928571,0, 0.0714286, 0.285714, 0
403.gcc,403.gcc_1058,3,9,0,0.222222,0.555556,1.77778,0.111111,0.111111,1,36749,0,1,0, 0, 0.333333, 0
403.gcc,403.gcc_1059,2,155,0,0.174194,0.412903,1.72903,0.122581,0.0322581,1,272443,0,0.96129,0, 0.0387097, 0.296774, 0
403.gcc,403.gcc_1060,1,9,0,0.222222,0.555556,1.55556,0.222222,0,1,234821,0,0.888889,0, 0.111111, 0.222222, 0
403.gcc,403.gcc_1061,1,32,0,0.125,0.5625,1.75,0.15625,0.03125,1,121196,0,1.125,0, 0.03125, 0.34375, 0
403.gcc,403.gcc_1062,1,102,0,0.107843,0.558824,1.80392,0.166667,0.0196078,1,121196,2,1.11765,0, 0.0784314, 0.303922, 0
403.gcc,403.gcc_1063,1,42,0,0.0714286,0.690476,1.78571,0.166667,0.0238095,1,17746,2,1.11905,0, 0.0952381, 0.309524, 0
403.gcc,403.gcc_1064,1,20,0,0.2,0.3,1.75,0.15,0.05,1,139277,0,0.95,0, 0, 0.3, 0
403.gcc,403.gcc_1065,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1066,1,8,0,0.25,0.5,1.875,0,0.125,1,24575,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1067,1,15,0,0.2,0.6,1.73333,0,0.0666667,1,0,0,0.933333,0, 0.0666667, 0.4, 0
403.gcc,403.gcc_1068,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1069,1,23,0,0.130435,0.608696,1.82609,0.130435,0.0434783,1,29078,0,1,0, 0, 0.347826, 0
403.gcc,403.gcc_1070,2,0,0,0,0,0,0,0,54,7862,0,0,0, 0, 0, 0
403.gcc,403.gcc_1071,1,38,0,0.157895,0.605263,1.73684,0.0526316,0.0263158,1,102917,0,1.02632,0, 0.105263, 0.368421, 0
403.gcc,403.gcc_1072,2,17,0,0.117647,0.588235,1.76471,0.176471,0.0588235,1,0,0,1.11765,0, 0, 0.352941, 0
403.gcc,403.gcc_1073,1,33,0,0.242424,0.454545,1.54545,0.181818,0.0606061,1,28072,0,0.969697,0, 0.030303, 0.30303, 0
403.gcc,403.gcc_1074,1,210,0,0.1,0.5,1.7381,0.142857,0.0190476,1,0,0,0.909524,0, 0.0714286, 0.314286, 0
403.gcc,403.gcc_1075,1,94,0,0.12766,0.574468,1.75532,0.170213,0.0319149,1,0,0,0.893617,0, 0.0212766, 0.308511, 0
403.gcc,403.gcc_1076,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1077,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1078,1,1104,0,0.13587,0.538949,1.7337,0.175725,0.00271739,1,0,0,0.932971,0, 0.0362319, 0.314312, 0
403.gcc,403.gcc_1079,1,224,0,0.169643,0.486607,1.67857,0.165179,0.0133929,1,0,0,0.964286,0, 0, 0.34375, 0
403.gcc,403.gcc_1080,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1081,1,266,0,0.150376,0.43985,1.7406,0.176692,0.0075188,1,0,0,0.883459,0, 0.0338346, 0.285714, 0
403.gcc,403.gcc_1082,2,106,0,0.160377,0.490566,1.68868,0.179245,0.0188679,1,0,0,0.95283,0, 0.0471698, 0.301887, 0
403.gcc,403.gcc_1083,1,12,0,0.25,0.5,1.75,0,0.0833333,1,0,0,0.666667,0, 0.25, 0.25, 0
403.gcc,403.gcc_1084,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1085,1,10,0,0.1,0.3,1.6,0.3,0,1,0,0,1,0, 0, 0.3, 0
403.gcc,403.gcc_1086,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1087,1,116,0,0.181034,0.448276,1.86207,0.12069,0.0258621,1,0,0,0.896552,0, 0.0344828, 0.318966, 0
403.gcc,403.gcc_1088,1,4,0,0.25,0.25,1.25,0.25,0,1,0,0,0.75,0, 0, 0.25, 0
403.gcc,403.gcc_1089,2,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1090,2,24,0,0.125,0.541667,1.75,0.208333,0.0416667,1,0,0,0.958333,0, 0, 0.291667, 0
403.gcc,403.gcc_1091,2,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1092,1,408,0,0.115196,0.627451,1.81127,0.14951,0.00980392,1,0,0,0.95098,0, 0.102941, 0.308824, 0
403.gcc,403.gcc_1093,1,35,0,0.2,0.628571,1.71429,0.0285714,0.0571429,1,0,0,1,0, 0.0571429, 0.4, 0
403.gcc,403.gcc_1094,1,18,0,0.277778,0.444444,1.66667,0.0555556,0.111111,1,0,0,0.833333,0, 0, 0.333333, 0
403.gcc,403.gcc_1095,1,24,0,0.208333,0.625,1.83333,0,0.0833333,1,0,0,1.04167,0, 0, 0.458333, 0
403.gcc,403.gcc_1096,1,13,0,0.153846,0.461538,1.61538,0.230769,0.0769231,1,0,0,1,0, 0, 0.307692, 0
403.gcc,403.gcc_1097,2,18,0,0.222222,0.555556,1.72222,0.0555556,0.111111,1,0,0,0.944444,0, 0, 0.388889, 0
403.gcc,403.gcc_1098,2,25,0,0.24,0.56,1.76,0.04,0.08,1,0,0,0.92,0, 0.04, 0.36, 0
403.gcc,403.gcc_1099,4,70,0,0.157143,0.6,2.11429,0.114286,0.0285714,1,0,0,1.25714,0, 0.0285714, 0.285714, 0
403.gcc,403.gcc_1100,3,7,0,0.285714,0.714286,1.57143,0,0,1,0,0,0.857143,0, 0.285714, 0.285714, 0
403.gcc,403.gcc_1101,3,10,0,0.3,0.5,1.8,0.1,0.1,1,0,0,0.9,0, 0.1, 0.2, 0
403.gcc,403.gcc_1102,3,16,0,0.25,0.5,1.875,0.125,0.0625,1,0,0,1,0, 0, 0.25, 0
403.gcc,403.gcc_1103,3,23,0,0.0434783,0.782609,1.78261,0.173913,0,1,0,2,1.21739,0, 0.0869565, 0.347826, 0
403.gcc,403.gcc_1104,3,8,0,0.375,0.375,1.75,0,0.125,1,0,0,0.75,0, 0, 0.25, 0
403.gcc,403.gcc_1105,2,241,0,0.141079,0.709544,1.84232,0.0373444,0.0207469,1,0,1,0.995851,0, 0.141079, 0.340249, 0
403.gcc,403.gcc_1106,1,42,0,0.261905,0.547619,1.71429,0.0714286,0.047619,1,0,0,0.97619,0, 0.142857, 0.285714, 0
403.gcc,403.gcc_1107,1,11,0,0.0909091,0.727273,1.90909,0.181818,0,1,0,0,1.09091,0, 0.181818, 0.181818, 0
403.gcc,403.gcc_1108,1,47,0,0.106383,0.595745,1.76596,0.191489,0.0425532,1,0,0,1.06383,0, 0.0425532, 0.297872, 0
403.gcc,403.gcc_1109,1,31,0,0.0322581,0.806452,1.64516,0.16129,0,1,0,0,1.12903,0, 0.16129, 0.322581, 0
403.gcc,403.gcc_1110,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25, 0
403.gcc,403.gcc_1111,3,12,0,0.166667,0.666667,1.66667,0.0833333,0.0833333,1,0,0,1.08333,0, 0, 0.416667, 0
403.gcc,403.gcc_1112,2,70,0,0.114286,0.714286,1.62857,0.0857143,0.0285714,1,0,0,1.11429,0, 0.0571429, 0.4, 0
403.gcc,403.gcc_1113,1,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
403.gcc,403.gcc_1114,2,30,0,0.2,0.533333,1.7,0.133333,0.0666667,1,0,0,1.13333,0, 0.0333333, 0.366667, 0
403.gcc,403.gcc_1115,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1116,1,96,0,0.1875,0.5625,1.5625,0.166667,0.0104167,1,0,0,1.08333,0, 0.0625, 0.333333, 0
403.gcc,403.gcc_1117,1,73,0,0.123288,0.657534,1.63014,0.164384,0.0136986,1,0,0,1.15068,0, 0.0547945, 0.356164, 0
403.gcc,403.gcc_1118,2,103,0,0.0679612,0.679612,1.52427,0.194175,0.00970874,1,0,6,1.19417,0, 0.038835, 0.38835, 0
403.gcc,403.gcc_1119,1,30,0,0.0666667,0.766667,1.6,0.133333,0,1,0,1,1.13333,0, 0.166667, 0.333333, 0
403.gcc,403.gcc_1120,1,21,0,0.238095,0.666667,1.7619,0,0.047619,13,0,0,0.952381,0, 0.0952381, 0.380952, 0
403.gcc,403.gcc_1121,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0, 0
403.gcc,403.gcc_1122,2,17,0,0.235294,0.470588,1.76471,0.0588235,0.117647,1,0,0,0.941176,0, 0, 0.352941, 0
403.gcc,403.gcc_1123,1,22,0,0.272727,0.545455,1.63636,0.0454545,0.0909091,1,0,0,0.909091,0, 0.0454545, 0.363636, 0
403.gcc,403.gcc_1124,1,138,0,0.0869565,0.572464,1.87681,0.246377,0.00724638,13,0,0,0.978261,0, 0, 0.26087, 0
403.gcc,403.gcc_1125,1,46,0,0.173913,0.478261,1.86957,0.130435,0.0217391,1,0,0,1.04348,0, 0.0434783, 0.304348, 0
403.gcc,403.gcc_1126,1,39,0,0.0769231,0.564103,1.84615,0.230769,0.025641,14,0,0,1.02564,0, 0, 0.282051, 0
403.gcc,403.gcc_1127,1,9,0,0.111111,0.777778,1.77778,0,0,1,0,0,1.11111,0, 0.111111, 0.444444, 0
403.gcc,403.gcc_1128,1,9,0,0.222222,0.666667,1.77778,0,0.111111,1,0,0,1,0, 0, 0.444444, 0
403.gcc,403.gcc_1129,1,9,0,0.111111,0.777778,1.77778,0,0,1,0,0,1.11111,0, 0.111111, 0.444444, 0
403.gcc,403.gcc_1130,1,19,0,0.263158,0.421053,1.94737,0,0.105263,1,0,0,1.05263,0, 0, 0.368421, 0
403.gcc,403.gcc_1131,1,6,0,0.166667,0.666667,1.66667,0,0,1,0,0,1,0, 0, 0.5, 0
403.gcc,403.gcc_1132,1,85,0,0.0117647,0.8,1.61176,0.188235,0,1,0,0,1.12941,0, 0.0470588, 0.423529, 0
403.gcc,403.gcc_1133,1,85,0,0.0117647,0.8,1.61176,0.188235,0,1,0,0,1.12941,0, 0.0470588, 0.423529, 0
403.gcc,403.gcc_1134,1,85,0,0.0117647,0.8,1.61176,0.188235,0,1,0,0,1.12941,0, 0.0470588, 0.423529, 0
403.gcc,403.gcc_1135,1,43,0,0.0232558,0.837209,1.48837,0.139535,0,1,0,0,1.18605,0, 0.0697674, 0.488372, 0
403.gcc,403.gcc_1136,1,79,0,0.113924,0.658228,1.83544,0.113924,0.0253165,1,0,0,1.06329,0, 0.0379747, 0.379747, 0
403.gcc,403.gcc_1137,1,33,0,0.151515,0.636364,1.75758,0.0909091,0.030303,1,0,0,1,0, 0.030303, 0.363636, 0
403.gcc,403.gcc_1138,1,33,0,0.151515,0.636364,1.75758,0.0909091,0.030303,1,0,0,1,0, 0.030303, 0.363636, 0
403.gcc,403.gcc_1139,1,37,0,0.162162,0.513514,1.72973,0.108108,0.0810811,1,0,0,1.08108,0, 0.027027, 0.405405, 0
403.gcc,403.gcc_1140,1,17,0,0.0588235,0.764706,1.76471,0.176471,0,1,0,0,1,0, 0.0588235, 0.352941, 0
403.gcc,403.gcc_1141,1,17,0,0.0588235,0.764706,1.76471,0.176471,0,1,0,0,1,0, 0.0588235, 0.352941, 0
403.gcc,403.gcc_1142,1,33,0,0.151515,0.636364,1.75758,0.0909091,0.030303,1,0,0,1,0, 0.030303, 0.363636, 0
403.gcc,403.gcc_1143,1,10,0,0.2,0.6,1.8,0,0.1,1,0,0,1.1,0, 0.1, 0.4, 0
403.gcc,403.gcc_1144,2,7,0,0.285714,0.571429,1.71429,0,0.142857,1,0,0,1,0, 0, 0.428571, 0
403.gcc,403.gcc_1145,1,10,0,0.2,0.8,1.6,0,0,1,0,0,1,0, 0.2, 0.4, 0
403.gcc,403.gcc_1146,1,30,0,0.1,0.666667,1.86667,0.1,0.0333333,1,0,0,1.1,0, 0.0333333, 0.4, 0
403.gcc,403.gcc_1147,2,7,0,0.285714,0.571429,1.71429,0,0.142857,1,0,0,1,0, 0, 0.428571, 0
403.gcc,403.gcc_1148,1,30,0,0.133333,0.7,1.76667,0.1,0.0333333,1,0,0,1,0, 0.0666667, 0.366667, 0
403.gcc,403.gcc_1149,1,21,0,0.0952381,0.714286,1.7619,0.142857,0.047619,1,0,0,1.04762,0, 0.047619, 0.380952, 0
403.gcc,403.gcc_1150,1,21,0,0.0952381,0.714286,1.7619,0.142857,0.047619,1,0,0,1.04762,0, 0.047619, 0.380952, 0
403.gcc,403.gcc_1151,1,163,0,0.190184,0.478528,1.79755,0.0552147,0.00613497,1,0,0,1.03681,0, 0.00613497, 0.355828, 0
403.gcc,403.gcc_1152,1,56,0,0.0535714,0.732143,1.92857,0.0535714,0.0178571,1,0,0,1.16071,0, 0.0357143, 0.517857, 0
403.gcc,403.gcc_1153,1,139,0,0.057554,0.741007,1.71223,0.129496,0.0143885,1,0,0,1.08633,0, 0, 0.438849, 0
403.gcc,403.gcc_1154,1,56,0,0.0535714,0.732143,1.92857,0.0535714,0.0178571,1,0,0,1.16071,0, 0.0357143, 0.517857, 0
403.gcc,403.gcc_1155,1,139,0,0.057554,0.741007,1.71223,0.129496,0.0143885,1,0,0,1.08633,0, 0, 0.438849, 0
403.gcc,403.gcc_1156,1,56,0,0.0535714,0.732143,1.92857,0.0535714,0.0178571,1,0,0,1.16071,0, 0.0357143, 0.517857, 0
403.gcc,403.gcc_1157,1,15,0,0.0666667,0.733333,2,0,0.0666667,1,0,0,1.06667,0, 0, 0.466667, 0
403.gcc,403.gcc_1158,1,46,0,0.0869565,0.717391,1.8913,0.0652174,0.0217391,1,0,0,1.02174,0, 0, 0.413043, 0
403.gcc,403.gcc_1159,2,44,0,0.0454545,0.659091,1.75,0.159091,0.0227273,1,0,0,1.29545,0, 0.0454545, 0.477273, 0
403.gcc,403.gcc_1160,2,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1161,4,40,0,0.1,0.5,1.575,0.15,0.05,1,0,0,1.2,0, 0.075, 0.375, 0
403.gcc,403.gcc_1162,3,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1163,2,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1164,1,31,0,0.322581,0.516129,1.67742,0,0.0322581,1,0,0,0.83871,0, 0.193548, 0.258065, 0
403.gcc,403.gcc_1165,3,80,0,0.0875,0.55,1.5375,0.1625,0.025,1,0,1,1.1875,0, 0.05, 0.4, 0
403.gcc,403.gcc_1166,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1167,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1168,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1169,1,52,0,0.115385,0.692308,1.84615,0.0576923,0.0384615,1,0,0,1.19231,0, 0, 0.5, 0
403.gcc,403.gcc_1170,1,52,0,0.115385,0.692308,1.84615,0.0576923,0.0384615,1,0,0,1.19231,0, 0, 0.5, 0
403.gcc,403.gcc_1171,1,36,0,0.111111,0.666667,1.80556,0.0833333,0.0277778,1,0,1,1.05556,0, 0.0277778, 0.388889, 0
403.gcc,403.gcc_1172,1,36,0,0.111111,0.666667,1.80556,0.0833333,0.0277778,1,0,1,1.05556,0, 0.0277778, 0.388889, 0
403.gcc,403.gcc_1173,1,51,0,0.117647,0.705882,1.58824,0.117647,0.0196078,1,0,0,1.11765,0, 0, 0.490196, 0
403.gcc,403.gcc_1174,1,51,0,0.117647,0.705882,1.58824,0.117647,0.0196078,1,0,0,1.11765,0, 0, 0.490196, 0
403.gcc,403.gcc_1175,2,44,0,0.0454545,0.659091,1.75,0.159091,0.0227273,1,0,0,1.29545,0, 0.0454545, 0.477273, 0
403.gcc,403.gcc_1176,2,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1177,4,40,0,0.1,0.5,1.575,0.15,0.05,1,0,0,1.2,0, 0.075, 0.375, 0
403.gcc,403.gcc_1178,3,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1179,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1180,1,31,0,0.322581,0.516129,1.67742,0,0.0322581,1,0,0,0.83871,0, 0.193548, 0.258065, 0
403.gcc,403.gcc_1181,3,80,0,0.0875,0.55,1.5375,0.1625,0.025,1,0,1,1.1875,0, 0.05, 0.4, 0
403.gcc,403.gcc_1182,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1183,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1184,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1185,1,52,0,0.115385,0.692308,1.84615,0.0576923,0.0384615,1,0,0,1.19231,0, 0, 0.5, 0
403.gcc,403.gcc_1186,1,52,0,0.115385,0.692308,1.84615,0.0576923,0.0384615,1,0,0,1.19231,0, 0, 0.5, 0
403.gcc,403.gcc_1187,1,36,0,0.111111,0.666667,1.80556,0.0833333,0.0277778,1,0,1,1.05556,0, 0.0277778, 0.388889, 0
403.gcc,403.gcc_1188,1,36,0,0.111111,0.666667,1.80556,0.0833333,0.0277778,1,0,1,1.05556,0, 0.0277778, 0.388889, 0
403.gcc,403.gcc_1189,1,51,0,0.117647,0.705882,1.62745,0.117647,0.0196078,1,0,0,1.11765,0, 0, 0.490196, 0
403.gcc,403.gcc_1190,1,51,0,0.117647,0.705882,1.62745,0.117647,0.0196078,1,0,0,1.11765,0, 0, 0.490196, 0
403.gcc,403.gcc_1191,3,43,0,0.0930233,0.55814,1.65116,0.0930233,0.0465116,1,0,0,1.2093,0, 0.116279, 0.372093, 0
403.gcc,403.gcc_1192,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1193,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1194,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1195,3,40,0,0.1,0.55,1.65,0.1,0.05,3,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1196,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1197,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1198,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1199,1,35,0,0.0285714,0.828571,1.68571,0.114286,0,3,0,0,1.17143,0, 0.0857143, 0.428571, 0
403.gcc,403.gcc_1200,1,35,0,0.0285714,0.828571,1.68571,0.114286,0,1,0,0,1.17143,0, 0.0857143, 0.428571, 0
403.gcc,403.gcc_1201,1,153,0,0.0653595,0.581699,1.81699,0.0980392,0.00653595,1,0,0,0.993464,0, 0.111111, 0.281046, 0
403.gcc,403.gcc_1202,3,43,0,0.0930233,0.55814,1.65116,0.0930233,0.0465116,1,0,0,1.2093,0, 0.116279, 0.372093, 0
403.gcc,403.gcc_1203,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1204,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1205,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1206,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1207,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1208,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1209,1,8,0,0.25,0.5,1.75,0,0.125,3,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1210,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1211,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1212,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1213,1,8,0,0.25,0.5,1.75,0,0.125,3,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1214,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1215,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1216,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1217,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1218,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1219,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1220,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1221,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1222,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1223,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1224,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1225,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1226,3,41,0,0.097561,0.560976,1.65854,0.097561,0.0487805,1,0,0,1.19512,0, 0.097561, 0.390244, 0
403.gcc,403.gcc_1227,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1228,1,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1229,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1230,1,328,0,0.182927,0.631098,1.74695,0.0457317,0.00304878,1,0,0,0.884146,0, 0.0792683, 0.344512, 0
403.gcc,403.gcc_1231,3,40,0,0.1,0.55,1.65,0.1,0.05,1,0,0,1.175,0, 0.1, 0.375, 0
403.gcc,403.gcc_1232,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,3,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1233,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1234,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1235,3,41,0,0.097561,0.560976,1.65854,0.097561,0.0487805,1,0,0,1.19512,0, 0.097561, 0.390244, 0
403.gcc,403.gcc_1236,2,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,3,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1237,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1238,1,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1239,2,42,0,0.0952381,0.690476,1.71429,0.0952381,0.0238095,1,0,0,1.07143,0, 0.0714286, 0.380952, 0
403.gcc,403.gcc_1240,2,42,0,0.0952381,0.690476,1.71429,0.0952381,0.0238095,3,0,0,1.07143,0, 0.0714286, 0.380952, 0
403.gcc,403.gcc_1241,2,8,0,0.25,0.5,1.75,0,0.125,1,0,0,1,0, 0, 0.375, 0
403.gcc,403.gcc_1242,4,37,0,0.108108,0.540541,1.64865,0.0810811,0.0540541,1,0,0,1.18919,0, 0.108108, 0.351351, 0
403.gcc,403.gcc_1243,3,15,0,0.333333,0.533333,1.6,0.0666667,0.0666667,1,0,0,0.866667,0, 0.133333, 0.266667, 0
403.gcc,403.gcc_1244,2,3,0,0.666667,0.333333,1.33333,0,0,3,0,0,0.333333,0, 0.333333, 0, 0
403.gcc,403.gcc_1245,1,73,0,0.191781,0.630137,1.67123,0.0958904,0.0273973,1,0,0,0.972603,0, 0.123288, 0.315068, 0
403.gcc,403.gcc_1246,2,41,0,0.097561,0.707317,1.7561,0.0731707,0.0243902,1,0,0,1.04878,0, 0.0487805, 0.414634, 0
403.gcc,403.gcc_1247,2,34,0,0.117647,0.676471,1.76471,0.0882353,0.0294118,1,0,0,1,0, 0.0294118, 0.382353, 0
403.gcc,403.gcc_1248,1,50,0,0.14,0.64,1.66,0.14,0.04,1,0,0,1.02,0, 0.06, 0.34, 0
403.gcc,403.gcc_1249,3,26,0,0.115385,0.730769,1.80769,0,0.0384615,3,0,0,1.11538,0, 0.0769231, 0.461538, 0
403.gcc,403.gcc_1250,2,44,0,0.113636,0.727273,1.72727,0.0909091,0.0227273,1,0,0,1.02273,0, 0.0909091, 0.363636, 0
403.gcc,403.gcc_1251,2,10,0,0.1,0.8,1.7,0,0,1,0,0,1.1,0, 0.1, 0.5, 0
403.gcc,403.gcc_1252,1,50,0,0.14,0.64,1.66,0.14,0.04,1,0,0,1.02,0, 0.06, 0.34, 0
403.gcc,403.gcc_1253,3,19,0,0.0526316,0.842105,1.78947,0,0,3,0,0,1.10526,0, 0.0526316, 0.526316, 0
403.gcc,403.gcc_1254,2,41,0,0.121951,0.707317,1.70732,0.097561,0.0243902,1,0,0,1.02439,0, 0.0731707, 0.365854, 0
